driverId,truckId,eventDate,eventType,longitude,latitude
25,96,2016-05-27-22,Normal,-90.0,37.72
20,41,2016-05-27-22,Normal,-90.64,41.56
14,25,2016-05-27-22,Normal,-90.29,40.96
31,18,2016-05-27-22,Normal,-88.77,40.76
18,16,2016-05-27-22,Normal,-94.42,39.27
15,51,2016-05-27-22,Normal,-91.74,34.89
26,57,2016-05-27-22,Normal,-95.14,36.66
23,68,2016-05-27-22,Normal,-91.05,41.72
16,12,2016-05-27-22,Normal,-91.32,41.71
28,39,2016-05-27-22,Normal,-94.57,39.15
29,66,2016-05-27-22,Normal,-93.36,35.4
13,89,2016-05-27-22,Normal,-90.2,41.59
23,68,2016-05-27-22,Normal,-90.7,41.62
11,74,2016-05-27-22,Normal,-90.24,35.35
27,105,2016-05-27-22,Normal,-91.33,38.87
12,104,2016-05-27-22,Normal,-90.15,38.62
31,18,2016-05-27-22,Normal,-88.07,41.48
20,41,2016-05-27-22,Normal,-89.6,41.76
25,96,2016-05-27-22,Normal,-90.15,38.62
18,16,2016-05-27-22,Normal,-94.42,39.27
10,85,2016-05-27-22,Normal,-95.69,36.25
22,87,2016-05-27-22,Normal,-90.37,35.21
13,89,2016-05-27-22,Normal,-89.6,41.76
23,68,2016-05-27-22,Normal,-90.29,40.96
15,51,2016-05-27-22,Normal,-90.94,35.03
16,12,2016-05-27-22,Normal,-90.44,41.54
14,25,2016-05-27-22,Normal,-91.32,41.71
13,89,2016-05-27-22,Normal,-89.29,41.85
31,18,2016-05-27-22,Normal,-87.67,41.87
23,68,2016-05-27-22,Normal,-89.91,40.86
26,57,2016-05-27-22,Normal,-95.76,36.18
16,12,2016-05-27-22,Normal,-90.29,40.96
28,39,2016-05-27-22,Overspeed,-94.28,39.53
10,85,2016-05-27-22,Normal,-95.99,36.17
19,26,2016-05-27-22,Normal,-94.22,35.5
21,109,2016-05-27-22,Normal,-88.42,41.11
26,57,2016-05-27-22,Normal,-95.99,36.17
16,12,2016-05-27-22,Normal,-89.91,40.86
28,39,2016-05-27-22,Normal,-94.24,39.63
29,66,2016-05-27-22,Normal,-94.88,35.47
24,97,2016-05-27-22,Lane Departure,-89.17,40.38
21,109,2016-05-27-22,Normal,-88.77,40.76
18,16,2016-05-27-22,Normal,-94.25,39.73
13,89,2016-05-27-22,Normal,-88.64,42.21
17,15,2016-05-27-22,Normal,-90.67,38.82
10,85,2016-05-27-22,Normal,-95.76,36.18
19,26,2016-05-27-22,Normal,-94.88,35.47
23,68,2016-05-27-22,Normal,-89.74,39.1
14,25,2016-05-27-22,Normal,-91.78,42.23
22,87,2016-05-27-22,Normal,-89.17,40.38
24,97,2016-05-27-22,Normal,-88.42,41.11
30,58,2016-05-27-22,Normal,-88.96,42.25
29,66,2016-05-27-22,Normal,-95.3,35.64
15,51,2016-05-27-22,Normal,-90.2,38.65
16,12,2016-05-27-22,Normal,-89.74,39.1
24,97,2016-05-27-22,Normal,-88.07,41.48
23,68,2016-05-27-22,Normal,-89.17,40.38
19,26,2016-05-27-22,Normal,-95.3,35.64
29,66,2016-05-27-22,Normal,-95.42,35.87
18,16,2016-05-27-22,Normal,-93.6,39.77
31,18,2016-05-27-22,Normal,-89.74,39.1
22,87,2016-05-27-22,Normal,-88.42,41.11
20,41,2016-05-27-22,Normal,-87.66,41.89
23,68,2016-05-27-22,Normal,-88.77,40.76
21,109,2016-05-27-22,Normal,-90.2,38.65
15,51,2016-05-27-22,Normal,-89.63,39.84
18,16,2016-05-27-22,Normal,-93.33,39.77
28,39,2016-05-27-22,Normal,-93.33,39.77
30,58,2016-05-27-22,Normal,-88.02,42.04
26,57,2016-05-27-22,Normal,-95.14,36.66
32,42,2016-05-27-22,Normal,-94.37,38.0
24,97,2016-05-27-22,Normal,-88.07,41.48
14,25,2016-05-27-22,Normal,-91.05,41.72
17,15,2016-05-27-22,Normal,-90.41,38.75
32,42,2016-05-27-22,Normal,-94.35,38.33
15,51,2016-05-27-22,Normal,-88.77,40.76
25,96,2016-05-27-22,Normal,-90.07,35.68
21,109,2016-05-27-22,Normal,-89.74,39.1
31,18,2016-05-27-22,Normal,-89.74,39.1
19,26,2016-05-27-22,Normal,-95.99,36.17
30,58,2016-05-27-22,Normal,-87.66,41.89
16,12,2016-05-27-22,Normal,-88.07,41.48
28,39,2016-05-27-22,Normal,-92.74,39.76
14,25,2016-05-27-22,Normal,-90.44,41.54
31,18,2016-05-27-22,Normal,-89.63,39.84
17,15,2016-05-27-22,Normal,-90.67,38.82
23,68,2016-05-27-22,Normal,-87.67,41.87
20,41,2016-05-27-22,Normal,-88.96,42.25
29,66,2016-05-27-22,Normal,-96.44,36.23
18,16,2016-05-27-22,Normal,-92.57,39.77
31,18,2016-05-27-22,Normal,-89.17,40.38
19,26,2016-05-27-22,Normal,-97.36,37.69
20,41,2016-05-27-22,Normal,-93.58,41.62
29,66,2016-05-27-22,Normal,-97.36,37.69
10,85,2016-05-27-22,Normal,-90.18,38.64
32,42,2016-05-27-22,Normal,-90.04,35.19
26,57,2016-05-27-22,Normal,-90.18,38.64
17,15,2016-05-27-22,Normal,-90.41,38.75
21,109,2016-05-27-22,Normal,-94.46,37.16
30,58,2016-05-27-22,Normal,-93.36,41.69
10,85,2016-05-27-22,Normal,-90.34,38.58
15,51,2016-05-27-22,Normal,-90.37,35.21
23,68,2016-05-27-22,Normal,-90.29,40.96
22,87,2016-05-27-22,Normal,-90.68,35.12
11,74,2016-05-27-22,Normal,-89.63,39.84
24,97,2016-05-27-22,Normal,-89.63,39.84
32,42,2016-05-27-22,Normal,-90.68,35.12
12,104,2016-05-27-22,Normal,-90.24,38.0
23,68,2016-05-27-22,Normal,-90.44,41.54
28,39,2016-05-27-22,Normal,-90.14,39.76
19,26,2016-05-27-22,Normal,-97.32,37.15
18,16,2016-05-27-22,Normal,-90.14,39.76
10,85,2016-05-27-22,Normal,-90.69,38.5
26,57,2016-05-27-22,Normal,-90.69,38.5
23,68,2016-05-27-22,Normal,-90.7,41.62
28,39,2016-05-27-22,Normal,-90.24,39.72
12,104,2016-05-27-22,Normal,-89.71,37.47
15,51,2016-05-27-22,Normal,-91.14,34.96
10,85,2016-05-27-22,Normal,-90.86,38.46
11,74,2016-05-27-22,Normal,-88.42,41.11
12,104,2016-05-27-22,Normal,-89.56,37.2
28,39,2016-05-27-22,Normal,-90.24,39.72
32,42,2016-05-27-22,Normal,-91.38,34.83
10,85,2016-05-27-22,Normal,-91.07,38.31
24,97,2016-05-27-22,Normal,-88.42,41.11
26,57,2016-05-27-22,Normal,-91.07,38.31
18,16,2016-05-27-22,Normal,-90.37,39.71
21,109,2016-05-27-22,Normal,-94.38,38.67
13,89,2016-05-27-22,Normal,-91.94,41.71
15,51,2016-05-27-22,Normal,-91.74,34.89
14,25,2016-05-27-22,Normal,-94.38,38.67
11,74,2016-05-27-22,Normal,-87.67,41.87
12,104,2016-05-27-22,Normal,-89.65,36.37
17,15,2016-05-27-22,Normal,-91.19,38.83
10,85,2016-05-27-22,Normal,-91.3,38.14
15,51,2016-05-27-22,Normal,-91.93,34.81
29,66,2016-05-27-22,Normal,-97.14,36.41
18,16,2016-05-27-22,Normal,-90.63,39.7
27,105,2016-05-27-22,Normal,-91.33,38.87
22,87,2016-05-27-22,Normal,-92.09,34.8
32,42,2016-05-27-22,Normal,-92.09,34.8
24,97,2016-05-27-22,Normal,-87.67,41.87
11,74,2016-05-27-22,Overspeed,-88.07,41.48
18,16,2016-05-27-22,Normal,-90.79,39.69
10,85,2016-05-27-22,Normal,-91.55,38.04
28,39,2016-05-27-22,Normal,-90.79,39.69
14,25,2016-05-27-22,Normal,-94.59,39.1
24,97,2016-05-27-22,Normal,-88.07,41.48
31,18,2016-05-27-22,Normal,-94.59,39.1
29,66,2016-05-27-22,Normal,-96.68,36.2
10,85,2016-05-27-22,Normal,-91.69,37.99
28,39,2016-05-27-22,Normal,-90.97,39.72
30,58,2016-05-27-22,Normal,-90.64,41.56
26,57,2016-05-27-22,Normal,-91.69,37.99
11,74,2016-05-27-22,Normal,-88.77,40.76
27,105,2016-05-27-22,Normal,-92.03,38.97
20,41,2016-05-27-22,Normal,-90.2,41.59
14,25,2016-05-27-22,Normal,-94.38,38.67
25,96,2016-05-27-22,Normal,-90.07,35.1
31,18,2016-05-27-22,Normal,-94.38,38.67
23,68,2016-05-27-22,Normal,-91.47,41.74
22,87,2016-05-27-22,Normal,-91.93,34.81
27,105,2016-05-27-22,Normal,-92.22,38.96
14,25,2016-05-27-22,Normal,-94.35,38.33
13,89,2016-05-27-22,Normal,-89.88,41.77
15,51,2016-05-27-22,Normal,-91.93,34.81
12,104,2016-05-27-22,Normal,-90.24,35.35
11,74,2016-05-27-22,Normal,-89.63,39.84
10,85,2016-05-27-22,Normal,-92.31,37.81
13,89,2016-05-27-22,Normal,-89.6,41.76
24,97,2016-05-27-22,Normal,-89.63,39.84
16,12,2016-05-27-22,Normal,-91.32,41.71
12,104,2016-05-27-22,Normal,-90.07,35.68
22,87,2016-05-27-22,Normal,-91.38,34.83
27,105,2016-05-27-22,Normal,-92.53,38.98
31,18,2016-05-27-22,Normal,-94.3,37.66
30,58,2016-05-27-22,Normal,-89.29,41.85
18,16,2016-05-27-22,Normal,-92.07,39.71
17,15,2016-05-27-22,Normal,-92.63,38.95
32,42,2016-05-27-22,Normal,-91.14,34.96
20,41,2016-05-27-22,Normal,-89.03,41.92
24,97,2016-05-27-22,Normal,-90.2,38.65
23,68,2016-05-27-22,Normal,-90.44,41.54
16,12,2016-05-27-22,Normal,-90.7,41.62
17,15,2016-05-27-22,Normal,-92.85,38.93
21,109,2016-05-27-22,Normal,-94.46,37.16
13,89,2016-05-27-22,Normal,-88.96,42.25
15,51,2016-05-27-22,Normal,-90.94,35.03
16,12,2016-05-27-22,Normal,-90.44,41.54
23,68,2016-05-27-22,Normal,-90.29,40.96
20,41,2016-05-27-22,Normal,-88.64,42.21
11,74,2016-05-27-22,Normal,-89.74,39.1
10,85,2016-05-27-22,Normal,-92.89,37.51
25,96,2016-05-27-22,Normal,-89.54,36.84
29,66,2016-05-27-22,Normal,-95.15,35.51
22,87,2016-05-27-22,Normal,-90.37,35.21
21,109,2016-05-27-22,Normal,-94.58,37.03
19,26,2016-05-27-22,Normal,-95.15,35.51
17,15,2016-05-27-22,Normal,-93.2,38.98
29,66,2016-05-27-22,Normal,-94.88,35.47
20,41,2016-05-27-22,Normal,-88.02,42.04
12,104,2016-05-27-22,Normal,-89.71,37.47
18,16,2016-05-27-22,Normal,-92.74,39.76
13,89,2016-05-27-22,Normal,-88.02,42.04
24,97,2016-05-27-22,Normal,-89.17,40.38
25,96,2016-05-27-22,Normal,-89.71,37.47
23,68,2016-05-27-22,Normal,-89.52,40.7
30,58,2016-05-27-22,Normal,-88.02,42.04
31,18,2016-05-27-22,Normal,-94.31,37.31
19,26,2016-05-27-22,Normal,-94.57,35.37
26,57,2016-05-27-22,Normal,-93.34,37.21
29,66,2016-05-27-22,Normal,-94.22,35.5
21,109,2016-05-27-22,Normal,-94.3,37.66
11,74,2016-05-27-22,Normal,-88.42,41.11
25,96,2016-05-27-22,Normal,-90.24,38.0
17,15,2016-05-27-22,Normal,-93.85,39.01
29,66,2016-05-27-22,Normal,-93.92,35.53
22,87,2016-05-27-22,Normal,-90.68,35.12
10,85,2016-05-27-22,Normal,-93.96,37.08
30,58,2016-05-27-22,Normal,-87.66,41.89
11,74,2016-05-27-22,Normal,-88.07,41.48
24,97,2016-05-27-22,Normal,-88.07,41.48
27,105,2016-05-27-22,Normal,-94.0,39.03
31,18,2016-05-27-22,Normal,-94.35,38.33
26,57,2016-05-27-22,Normal,-93.96,37.08
18,16,2016-05-27-22,Normal,-93.6,39.77
30,58,2016-05-27-22,Normal,-88.02,42.04
14,25,2016-05-27-22,Normal,-94.35,38.33
20,41,2016-05-27-22,Normal,-88.64,42.21
15,51,2016-05-27-22,Normal,-90.94,35.03
21,109,2016-05-27-22,Normal,-94.38,38.67
17,15,2016-05-27-22,Normal,-94.31,39.04
30,58,2016-05-27-22,Normal,-88.41,42.11
14,25,2016-05-27-22,Normal,-94.38,38.67
19,26,2016-05-27-22,Normal,-93.12,35.31
22,87,2016-05-27-22,Normal,-91.38,34.83
29,66,2016-05-27-22,Normal,-93.12,35.31
25,96,2016-05-27-22,Normal,-90.35,38.43
11,74,2016-05-27-22,Normal,-88.07,41.48
14,25,2016-05-27-22,Normal,-94.38,38.99
22,87,2016-05-27-22,Normal,-91.74,34.89
26,57,2016-05-27-22,Normal,-94.83,36.84
18,16,2016-05-27-22,Normal,-94.25,39.73
32,42,2016-05-27-22,Normal,-91.74,34.89
31,18,2016-05-27-22,Normal,-94.59,39.1
19,26,2016-05-27-22,Normal,-92.53,35.15
12,104,2016-05-27-22,Normal,-90.0,37.72
27,105,2016-05-27-22,Normal,-94.44,39.1
26,57,2016-05-27-22,Normal,-95.01,36.73
32,42,2016-05-27-22,Normal,-91.93,34.81
24,97,2016-05-27-22,Normal,-88.77,40.76
29,66,2016-05-27-22,Normal,-92.25,34.92
12,104,2016-05-27-22,Normal,-89.71,37.47
22,87,2016-05-27-22,Normal,-92.09,34.8
20,41,2016-05-27-22,Normal,-89.88,41.77
32,42,2016-05-27-22,Normal,-92.09,34.8
30,58,2016-05-27-22,Normal,-89.29,41.85
15,51,2016-05-27-22,Normal,-92.09,34.8
26,57,2016-05-27-22,Normal,-95.35,36.47
18,16,2016-05-27-22,Normal,-94.36,39.37
29,66,2016-05-27-22,Normal,-92.25,34.75
30,58,2016-05-27-22,Normal,-89.6,41.76
31,18,2016-05-27-22,Normal,-94.35,38.33
15,51,2016-05-27-22,Normal,-92.31,34.78
27,105,2016-05-27-22,Normal,-94.0,39.03
22,87,2016-05-27-22,Normal,-92.31,34.78
14,25,2016-05-27-22,Normal,-94.35,38.33
28,39,2016-05-27-22,Normal,-94.42,39.27
23,68,2016-05-27-22,Normal,-91.63,41.72
27,105,2016-05-27-22,Normal,-93.85,39.01
26,57,2016-05-27-22,Normal,-95.69,36.25
28,39,2016-05-27-22,Normal,-94.57,39.15
30,58,2016-05-27-22,Normal,-90.2,41.59
24,97,2016-05-27-22,Normal,-90.2,38.65
29,66,2016-05-27-22,Normal,-92.53,35.15
15,51,2016-05-27-22,Normal,-92.09,34.8
10,85,2016-05-27-22,Normal,-95.99,36.17
14,25,2016-05-27-22,Normal,-94.3,37.66
20,41,2016-05-27-22,Normal,-91.24,41.67
23,68,2016-05-27-22,Normal,-91.32,41.71
27,105,2016-05-27-22,Normal,-93.45,38.99
13,89,2016-05-27-22,Normal,-90.82,41.66
17,15,2016-05-27-22,Normal,-93.2,38.98
14,25,2016-05-27-22,Normal,-94.31,37.31
28,39,2016-05-27-22,Normal,-94.42,39.27
12,104,2016-05-27-22,Normal,-90.24,35.35
16,12,2016-05-27-22,Normal,-91.32,41.71
11,74,2016-05-27-22,Normal,-89.74,39.1
17,15,2016-05-27-22,Normal,-93.01,38.97
25,96,2016-05-27-22,Normal,-90.24,35.35
20,41,2016-05-27-22,Normal,-91.94,41.71
21,109,2016-05-27-22,Normal,-94.58,37.03
11,74,2016-05-27-22,Normal,-89.63,39.84
10,85,2016-05-27-22,Normal,-95.69,36.25
17,15,2016-05-27-22,Normal,-92.85,38.93
14,25,2016-05-27-22,Normal,-94.58,37.03
28,39,2016-05-27-22,Normal,-94.28,39.53
23,68,2016-05-27-22,Normal,-90.44,41.54
16,12,2016-05-27-22,Normal,-90.7,41.62
15,51,2016-05-27-22,Normal,-91.14,34.96
28,39,2016-05-27-22,Normal,-94.24,39.63
25,96,2016-05-27-22,Normal,-90.07,35.1
30,58,2016-05-27-22,Normal,-91.94,41.71
13,89,2016-05-27-22,Normal,-92.19,41.74
16,12,2016-05-27-22,Normal,-90.44,41.54
15,51,2016-05-27-22,Normal,-90.94,35.03
28,39,2016-05-27-22,Normal,-94.25,39.73
23,68,2016-05-27-22,Normal,-89.91,40.86
16,12,2016-05-27-22,Normal,-90.29,40.96
12,104,2016-05-27-22,Normal,-90.07,35.68
17,15,2016-05-27-22,Normal,-92.38,38.98
15,51,2016-05-27-22,Normal,-90.68,35.12
14,25,2016-05-27-22,Normal,-94.31,37.31
19,26,2016-05-27-22,Normal,-94.22,35.5
21,109,2016-05-27-22,Normal,-94.3,37.66
29,66,2016-05-27-22,Normal,-94.57,35.37
17,15,2016-05-27-22,Normal,-92.22,38.96
15,51,2016-05-27-22,Normal,-90.37,35.21
14,25,2016-05-27-22,Normal,-94.3,37.66
16,12,2016-05-27-22,Normal,-89.52,40.7
13,89,2016-05-27-22,Normal,-93.04,41.71
21,109,2016-05-27-22,Normal,-94.37,38.0
17,15,2016-05-27-22,Normal,-92.03,38.97
20,41,2016-05-27-22,Normal,-93.58,41.62
23,68,2016-05-27-22,Normal,-89.91,40.86
26,57,2016-05-27-22,Normal,-94.83,36.84
30,58,2016-05-27-22,Normal,-93.04,41.71
16,12,2016-05-27-22,Normal,-89.52,40.7
31,18,2016-05-27-22,Normal,-94.35,38.33
15,51,2016-05-27-22,Normal,-90.04,35.19
18,16,2016-05-27-22,Normal,-93.33,39.77
30,58,2016-05-27-22,Normal,-93.36,41.69
24,97,2016-05-27-22,Normal,-88.42,41.11
11,74,2016-05-27-22,Normal,-88.07,41.48
14,25,2016-05-27-22,Normal,-94.38,38.67
32,42,2016-05-27-22,Normal,-90.68,35.12
26,57,2016-05-27-22,Normal,-94.23,37.09
12,104,2016-05-27-22,Normal,-89.71,37.47
10,85,2016-05-27-22,Normal,-93.96,37.08
31,18,2016-05-27-22,Normal,-94.38,38.99
17,15,2016-05-27-22,Normal,-91.33,38.87
18,16,2016-05-27-22,Normal,-92.94,39.77
25,96,2016-05-27-22,Normal,-89.71,37.47
24,97,2016-05-27-22,Normal,-89.17,40.38
29,66,2016-05-27-22,Normal,-95.56,35.97
22,87,2016-05-27-22,Normal,-91.14,34.96
27,105,2016-05-27-22,Normal,-91.33,38.87
17,15,2016-05-27-22,Normal,-91.19,38.83
21,109,2016-05-27-22,Normal,-94.59,39.1
13,89,2016-05-27-22,Normal,-93.04,41.71
16,12,2016-05-27-22,Normal,-90.7,41.62
17,15,2016-05-27-22,Normal,-91.1,38.83
30,58,2016-05-27-22,Normal,-93.04,41.71
26,57,2016-05-27-22,Normal,-93.34,37.21
16,12,2016-05-27-22,Normal,-91.05,41.72
25,96,2016-05-27-22,Normal,-90.24,38.0
22,87,2016-05-27-22,Normal,-91.74,34.89
17,15,2016-05-27-22,Normal,-90.93,38.82
20,41,2016-05-27-22,Normal,-92.19,41.74
30,58,2016-05-27-22,Normal,-92.74,41.75
16,12,2016-05-27-22,Normal,-91.32,41.71
29,66,2016-05-27-22,Normal,-96.21,36.19
15,51,2016-05-27-22,Normal,-91.74,34.89
28,39,2016-05-27-22,Normal,-92.27,39.76
32,42,2016-05-27-22,Normal,-91.93,34.81
12,104,2016-05-27-22,Normal,-90.15,38.62
22,87,2016-05-27-22,Normal,-92.09,34.8
24,97,2016-05-27-22,Normal,-90.2,38.65
14,25,2016-05-27-22,Normal,-94.35,38.33
32,42,2016-05-27-22,Normal,-92.09,34.8
11,74,2016-05-27-22,Normal,-90.2,38.65
16,12,2016-05-27-22,Normal,-91.63,41.72
19,26,2016-05-27-22,Normal,-96.44,36.23
25,96,2016-05-27-22,Normal,-90.15,38.62
15,51,2016-05-27-22,Normal,-92.09,34.8
20,41,2016-05-27-22,Normal,-91.24,41.67
23,68,2016-05-27-22,Normal,-91.78,42.23
27,105,2016-05-27-22,Normal,-90.67,38.82
28,39,2016-05-27-22,Normal,-91.59,39.68
32,42,2016-05-27-22,Normal,-92.31,34.78
13,89,2016-05-27-22,Normal,-91.24,41.67
18,16,2016-05-27-22,Normal,-91.59,39.68
27,105,2016-05-27-22,Normal,-90.55,38.81
22,87,2016-05-27-22,Normal,-92.09,34.8
10,85,2016-05-27-22,Normal,-92.48,37.8
24,97,2016-05-27-22,Normal,-89.17,40.38
13,89,2016-05-27-22,Normal,-90.82,41.66
30,58,2016-05-27-22,Normal,-91.24,41.67
12,104,2016-05-27-22,Normal,-89.71,37.47
19,26,2016-05-27-22,Normal,-97.14,36.41
28,39,2016-05-27-22,Normal,-91.2,39.75
25,96,2016-05-27-22,Normal,-90.0,37.72
15,51,2016-05-27-22,Normal,-92.09,34.8
30,58,2016-05-27-22,Normal,-90.82,41.66
17,15,2016-05-27-22,Normal,-90.21,38.65
21,109,2016-05-27-22,Normal,-94.58,37.03
10,85,2016-05-27-22,Normal,-92.08,37.81
24,97,2016-05-27-22,Normal,-88.42,41.11
27,105,2016-05-27-22,Normal,-90.21,38.65
17,15,2016-05-27-22,Normal,-90.41,38.75
21,109,2016-05-27-22,Normal,-94.58,37.03
29,66,2016-05-27-22,Normal,-97.37,36.79
19,26,2016-05-27-22,Normal,-97.34,36.63
15,51,2016-05-27-22,Normal,-91.74,34.89
23,68,2016-05-27-22,Normal,-90.7,41.62
26,57,2016-05-27-22,Normal,-91.99,37.94
21,109,2016-05-27-22,Normal,-94.46,37.16
28,39,2016-05-27-22,Normal,-90.63,39.7
32,42,2016-05-27-22,Normal,-91.14,34.96
20,41,2016-05-27-22,Normal,-89.29,41.85
27,105,2016-05-27-22,Normal,-90.55,38.81
21,109,2016-05-27-22,Normal,-94.31,37.31
28,39,2016-05-27-22,Normal,-90.52,39.71
29,66,2016-05-27-22,Normal,-97.32,37.15
19,26,2016-05-27-22,Normal,-97.37,36.91
13,89,2016-05-27-22,Normal,-89.29,41.85
16,12,2016-05-27-22,Normal,-90.44,41.54
14,25,2016-05-27-22,Normal,-94.31,37.31
17,15,2016-05-27-22,Normal,-90.79,38.83
12,104,2016-05-27-22,Normal,-90.07,35.68
15,51,2016-05-27-22,Normal,-90.94,35.03
20,41,2016-05-27-22,Normal,-88.96,42.25
16,12,2016-05-27-22,Normal,-90.29,40.96
21,109,2016-05-27-22,Normal,-94.37,38.0
19,26,2016-05-27-22,Normal,-97.32,37.27
29,66,2016-05-27-22,Normal,-97.32,37.48
15,51,2016-05-27-22,Normal,-90.68,35.12
13,89,2016-05-27-22,Normal,-88.96,42.25
16,12,2016-05-27-22,Normal,-89.91,40.86
23,68,2016-05-27-22,Normal,-89.52,40.7
28,39,2016-05-27-22,Normal,-90.24,39.72
29,66,2016-05-27-22,Normal,-97.36,37.69
11,74,2016-05-27-22,Normal,-88.42,41.11
13,89,2016-05-27-22,Normal,-88.64,42.21
30,58,2016-05-27-22,Normal,-88.96,42.25
12,104,2016-05-27-22,Normal,-90.07,35.1
24,97,2016-05-27-22,Normal,-89.17,40.38
29,66,2016-05-27-22,Normal,-97.36,37.69
18,16,2016-05-27-22,Normal,-90.14,39.76
26,57,2016-05-27-22,Normal,-91.07,38.31
12,104,2016-05-27-22,Normal,-90.24,35.35
24,97,2016-05-27-22,Normal,-89.63,39.84
19,26,2016-05-27-22,Normal,-97.36,37.69
25,96,2016-05-27-22,Normal,-90.07,35.1
30,58,2016-05-27-22,Normal,-88.41,42.11
11,74,2016-05-27-22,Normal,-89.17,40.38
12,104,2016-05-27-22,Normal,-90.07,35.68
22,87,2016-05-27-22,Normal,-90.94,35.03
32,42,2016-05-27-22,Normal,-90.68,35.12
26,57,2016-05-27-22,Normal,-90.69,38.5
30,58,2016-05-27-22,Normal,-88.02,42.04
12,104,2016-05-27-22,Normal,-89.8,35.94
13,89,2016-05-27-22,Normal,-87.66,41.89
32,42,2016-05-27-22,Normal,-90.94,35.03
19,26,2016-05-27-22,Normal,-97.32,37.27
29,66,2016-05-27-22,Normal,-97.32,37.15
26,57,2016-05-27-22,Normal,-90.53,38.51
14,25,2016-05-27-22,Normal,-94.59,39.1
17,15,2016-05-27-22,Normal,-92.03,38.97
24,97,2016-05-27-22,Normal,-90.2,38.65
27,105,2016-05-27-22,Normal,-92.03,38.97
18,16,2016-05-27-22,Normal,-89.66,39.78
11,74,2016-05-27-22,Normal,-90.2,38.65
12,104,2016-05-27-22,Normal,-89.54,36.84
19,26,2016-05-27-22,Normal,-97.37,36.91
22,87,2016-05-27-22,Normal,-91.74,34.89
10,85,2016-05-27-22,Normal,-90.18,38.64
29,66,2016-05-27-22,Normal,-97.37,36.79
26,57,2016-05-27-22,Normal,-90.18,38.64
16,12,2016-05-27-22,Normal,-91.05,41.72
17,15,2016-05-27-22,Normal,-92.38,38.98
32,42,2016-05-27-22,Normal,-91.74,34.89
18,16,2016-05-27-22,Normal,-89.96,39.74
15,51,2016-05-27-22,Normal,-91.38,34.83
21,109,2016-05-27-22,Normal,-94.37,38.0
11,74,2016-05-27-22,Normal,-89.74,39.1
22,87,2016-05-27-22,Normal,-92.09,34.8
25,96,2016-05-27-22,Normal,-89.56,37.2
31,18,2016-05-27-22,Normal,-94.37,38.0
29,66,2016-05-27-22,Normal,-97.35,36.4
18,16,2016-05-27-22,Normal,-90.14,39.76
13,89,2016-05-27-22,Normal,-88.96,42.25
24,97,2016-05-27-22,Normal,-88.77,40.76
27,105,2016-05-27-22,Normal,-92.63,38.95
18,16,2016-05-27-22,Normal,-90.24,39.72
16,12,2016-05-27-22,Normal,-91.63,41.72
11,74,2016-05-27-22,Normal,-89.17,40.38
19,26,2016-05-27-22,Normal,-97.14,36.41
29,66,2016-05-27-22,Normal,-96.97,36.24
24,97,2016-05-27-22,Normal,-88.42,41.11
32,42,2016-05-27-22,Normal,-92.31,34.78
13,89,2016-05-27-22,Normal,-89.29,41.85
14,25,2016-05-27-22,Normal,-94.31,37.31
17,15,2016-05-27-22,Normal,-93.01,38.97
25,96,2016-05-27-22,Normal,-90.24,38.0
18,16,2016-05-27-22,Normal,-90.37,39.71
20,41,2016-05-27-22,Normal,-89.88,41.77
30,58,2016-05-27-22,Normal,-89.29,41.85
28,39,2016-05-27-22,Normal,-90.52,39.71
15,51,2016-05-27-22,Normal,-92.31,34.78
25,96,2016-05-27-22,Normal,-90.35,38.43
10,85,2016-05-27-22,Normal,-91.07,38.31
13,89,2016-05-27-22,Normal,-89.88,41.77
26,57,2016-05-27-22,Normal,-91.07,38.31
12,104,2016-05-27-22,Normal,-90.15,38.62
15,51,2016-05-27-22,Normal,-92.09,34.8
25,96,2016-05-27-22,Normal,-90.15,38.62
27,105,2016-05-27-22,Normal,-93.45,38.99
20,41,2016-05-27-22,Normal,-90.64,41.56
14,25,2016-05-27-22,Normal,-94.58,37.03
28,39,2016-05-27-22,Normal,-90.79,39.69
22,87,2016-05-27-22,Normal,-91.38,34.83
29,66,2016-05-27-22,Normal,-95.99,36.17
10,85,2016-05-27-22,Normal,-91.3,38.14
11,74,2016-05-27-22,Normal,-87.67,41.87
14,25,2016-05-27-22,Normal,-94.46,37.16
28,39,2016-05-27-22,Normal,-90.97,39.72
18,16,2016-05-27-22,Normal,-90.97,39.72
31,18,2016-05-27-22,Normal,-94.31,37.31
29,66,2016-05-27-22,Normal,-95.76,36.08
11,74,2016-05-27-22,Normal,-88.07,41.48
28,39,2016-05-27-22,Normal,-91.2,39.75
12,104,2016-05-27-22,Normal,-90.0,37.72
21,109,2016-05-27-22,Normal,-94.37,38.0
25,96,2016-05-27-22,Normal,-90.24,38.0
20,41,2016-05-27-22,Normal,-91.59,41.7
11,74,2016-05-27-22,Normal,-88.42,41.11
12,104,2016-05-27-22,Normal,-89.71,37.47
13,89,2016-05-27-22,Normal,-91.59,41.7
21,109,2016-05-27-22,Normal,-94.35,38.33
31,18,2016-05-27-22,Normal,-94.37,38.0
29,66,2016-05-27-22,Normal,-95.42,35.87
19,26,2016-05-27-22,Normal,-95.42,35.87
16,12,2016-05-27-22,Normal,-90.44,41.54
27,105,2016-05-27-22,Normal,-94.31,39.04
13,89,2016-05-27-22,Normal,-91.94,41.71
14,25,2016-05-27-22,Normal,-94.35,38.33
